,개방자치단체코드,관리번호,인허가일자,인허가취소일자,영업상태코드,영업상태명,상세영업상태코드,상세영업상태명,폐업일자,휴업시작일자,휴업종료일자,재개업일자,전화번호,소재지면적,소재지우편번호,지번주소,도로명주소,도로명우편번호,사업장명,최종수정일자,데이터갱신구분,데이터갱신일자,업태구분명,좌표정보(X),좌표정보(Y),위생업태명,남성종사자수,여성종사자수,영업장주변구분명,등급구분명,급수시설구분명,총인원,본사종업원수,공장사무직종업원수,공장판매직종업원수,공장생산직종업원수,건물소유구분명,보증액,월세액,다중이용업소여부,시설총규모,전통업소지정번호,전통업소주된음식,홈페이지
76093,3180000,3180000-104-2014-00012,20140121,,1,영업/정상,1,영업,,,,,02  758 8711,169.44,150884.0,서울특별시 영등포구 여의도동 34-11 한양증권 1층 ,서울특별시 영등포구 국제금융로6길 7 (여의도동 한양증권 1층),7330.0,스타벅스커피여의도한양증권점,20220200000000.0,U,40:00.0,커피숍,193659.1402,446692.9922,커피숍,,,,,,,,,,,,,,N,169.44,,,
76095,3180000,3180000-104-2014-00014,20140124,,1,영업/정상,1,영업,,,,,02  30151100,227.7,150810.0,서울특별시 영등포구 당산동6가 338-1 경진빌딩 지상1층 ,서울특별시 영등포구 양평로 64 (당산동6가 경진빌딩 지상1층),7222.0,스타벅스커피당산점,20220200000000.0,U,40:00.0,커피숍,191096.383,448115.6414,커피숍,,,,,,,,,,,,,,N,227.7,,,
76204,3180000,3180000-104-2012-00204,20121212,,1,영업/정상,1,영업,,,,,,187.7,150876.0,서울특별시 영등포구 여의도동 23 투 아이에프씨동 1층 101호,서울특별시 영등포구 국제금융로 10 1층 101호 (여의도동 투 아이에프씨동),7326.0,스타벅스커피여의도IFC,20220200000000.0,U,40:00.0,커피숍,193326.931,446973.9146,커피숍,,,,,,,,,,,,,,N,187.7,,,
76243,3180000,3180000-104-2014-00171,20141027,,1,영업/정상,1,영업,,,,,02  758 8813,810.95,150841.0,서울특별시 영등포구 신길동 252-9 외5필지 1~2층 ,서울특별시 영등포구 신길로 137 (신길동 외5필지 1~2층),7395.0,스타벅스커피 영등포신길,20220200000000.0,U,40:00.0,커피숍,191979.4002,444714.5643,커피숍,,,,,,,,,,,,,,Y,810.95,,,
76277,3180000,3180000-104-2016-00425,20161209,,1,영업/정상,1,영업,,,,,230151109,227.0,150038.0,서울특별시 영등포구 영등포동8가 35-1 리마크빌 1층 106호,서울특별시 영등포구 영중로 119 1층 106호 (영등포동8가 리마크빌),7228.0,스타벅스영등포KT점,20220200000000.0,U,40:00.0,커피숍,191536.0371,447172.0534,커피숍,,,,,,,,,,,,,,N,227.0,,,
76284,3180000,3180000-104-2016-00434,20161219,,1,영업/정상,1,영업,,,,,230151109,302.0,150869.0,서울특별시 영등포구 여의도동 12 1층 102호,서울특별시 영등포구 여의공원로 101 1층 102호 (여의도동),7241.0,스타벅스여의도공원R,20220200000000.0,U,40:00.0,커피숍,193293.252,447448.3429,커피숍,,,,,,,,,,,,,,N,302.0,,,
76388,3180000,3180000-104-2011-00029,20110322,,1,영업/정상,1,영업,,,,,,226.15,150890.0,서울특별시 영등포구 여의도동 44-22 호성빌딩지상1층 ,서울특별시 영등포구 여의대방로65길 24 (여의도동호성빌딩지상1층),7333.0,스타벅스커피 여의도호성,20220200000000.0,U,40:00.0,커피숍,193677.1246,446467.5965,커피숍,,,,,상수도전용,,,,,,,,,N,226.15,,,
76407,3180000,3180000-104-2010-00160,20100913,,1,영업/정상,1,영업,,,,,230151186,257.4,150870.0,서울특별시 영등포구 여의도동 13-19 남중빌딩 지상1층 ,서울특별시 영등포구 국회대로74길 12 (여의도동남중빌딩 지상1층),7238.0,스타벅스커피 여의도 의사당점,20220200000000.0,U,40:00.0,커피숍,192956.1254,447539.7495,커피숍,,,,,상수도전용,,,,,,,,,N,257.4,,,
76428,3180000,3180000-104-2016-00363,20161013,,1,영업/정상,1,영업,,,,,230151179,198.0,150874.0,서울특별시 영등포구 여의도동 17-3 태흥빌딩 1층 ,서울특별시 영등포구 의사당대로 8 1층 (여의도동 태흥빌딩),7236.0,스타벅스국회의사당역점,20220200000000.0,U,40:00.0,커피숍,192585.6934,447295.1942,커피숍,,,,,,,,,,,,,,N,198.0,,,
76435,3180000,3180000-104-2014-00182,20141031,,1,영업/정상,1,영업,,,,,02  758 8833,361.0,150835.0,서울특별시 영등포구 문래동3가 55-5 로데오?캬紵罐?1층145A 2층229230호 ,서울특별시 영등포구 당산로 34 (문래동3가 로데오?캬紵罐?1층145A 2층229230호),7297.0,스타벅스커피문래역점,20220200000000.0,U,40:00.0,커피숍,190777.4306,446138.2699,커피숍,,,,,,,,,,,,,,Y,361.0,,,
76681,3180000,3180000-104-2021-00278,20211007,,1,영업/정상,1,영업,,,,,02 7584044,246.0,150876.0,서울특별시 영등포구 여의도동 23-2 신한금융투자타워 ,서울특별시 영등포구 여의대로 70 신한금융투자타워 1층 (여의도동),7325.0,스타벅스 여의도신한금융투자타워,20220200000000.0,U,40:00.0,커피숍,193232.6823,446951.3704,커피숍,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,N,246.0,,,
76805,3180000,3180000-104-2021-00236,20210811,,1,영업/정상,1,영업,,,,,,259.02,150101.0,서울특별시 영등포구 양평동1가 247 영등포 중흥 S-CLASS ,서울특별시 영등포구 선유서로24길 6 상가동 1층 116호 117호 (양평동1가 영등포 중흥 S-CLASS),7273.0,스타벅스 서울양평역점,20220200000000.0,U,40:00.0,커피숍,189877.0323,446801.7823,커피숍,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,N,259.02,,,
76841,3180000,3180000-104-2020-00234,20200924,,1,영업/정상,1,영업,,,,,,323.64,150045.0,서울특별시 영등포구 당산동5가 16-7 ,서울특별시 영등포구 양평로 47 1~13 17~19 24~27호 (당산동5가),7213.0,스타벅스 당산역사거리점,20220200000000.0,U,40:00.0,커피숍,191177.5845,447965.6455,커피숍,,,,,,,,,,,,,,N,323.64,,,
76903,3180000,3180000-104-2021-00070,20210219,,1,영업/정상,1,영업,,,,,,311.6,150875.0,서울특별시 영등포구 여의도동 22 파크원 ,서울특별시 영등포구 여의대로 108 더현대서울  지하2층 (여의도동),7335.0,스타벅스 더현대서울(B2)R,20220200000000.0,U,40:00.0,커피숍,193592.0004,447092.6294,커피숍,,,,,,,,,,,,,,Y,311.6,,,
76905,3180000,3180000-104-2021-00072,20210219,,1,영업/정상,1,영업,,,,,,352.24,150804.0,서울특별시 영등포구 당산동3가 393 ,서울특별시 영등포구 국회대로 558 1층 (당산동3가),7256.0,스타벅스 영등포구청역점,20220200000000.0,U,40:00.0,커피숍,190742.8251,447269.0519,커피숍,,,,,,,,,,,,,,N,352.24,,,
76927,3180000,3180000-104-2021-00103,20210311,,1,영업/정상,1,영업,,,,,,274.38,150036.0,서울특별시 영등포구 영등포동6가 1-14 ,서울특별시 영등포구 영중로 45 1층 (영등포동6가),7251.0,스타벅스 영등포시장교차로점,20220200000000.0,U,40:00.0,커피숍,191482.3878,446475.7663,커피숍,,,,,,,,,,,,,,N,274.38,,,
77016,3180000,3180000-104-2021-00115,20210322,,1,영업/정상,1,영업,,,,,,348.0,150105.0,서울특별시 영등포구 양평동5가 64-1 ,서울특별시 영등포구 양평로 128 신일전자 사옥 12층 (양평동5가),7205.0,스타벅스 선유도역1번출구점,20220200000000.0,U,40:00.0,커피숍,190530.3535,448453.6168,커피숍,,,,,,,,,,,,,,Y,348.0,,,
77578,3180000,3180000-104-2003-00053,20030709,,3,폐업,2,폐업,20080812.0,,,,,150.87,150874.0,서울특별시 영등포구 여의도동 17-10번지 1층 ,,,스타벅스KBS동문점,20080100000000.0,I,59:59.0,커피숍,192656.5771,447120.5961,커피숍,0.0,0.0,,,,,,,,,,,,N,150.87,,,
78028,3180000,3180000-104-2002-00117,20021101,,3,폐업,2,폐업,20171107.0,,,,,222.48,150880.0,서울특별시 영등포구 여의도동 27-3번지 지상1층2층(일부) ,서울특별시 영등포구 의사당대로 82 (여의도동 지상1층2층(일부)),7321.0,스타벅스여의도하나금융투자,20171100000000.0,I,59:59.0,커피숍,193017.8785,446707.5308,커피숍,0.0,0.0,기타,,상수도전용,,,,,,,,,N,222.48,,,
79002,3180000,3180000-104-2012-00155,20120827,,3,폐업,2,폐업,20181018.0,,,,02  61375529,108.6,150876.0,서울특별시 영등포구 여의도동 23번지 IFC몰 지하3층 333호,서울특별시 영등포구 국제금융로 10 지하3층 333호 (여의도동 IFC몰),7326.0,스타벅스커피여의도IFC몰,20181100000000.0,U,37:52.0,커피숍,193326.931,446973.9146,커피숍,,,,,,,,,,,,,,Y,108.6,,,
81293,3190000,3190000-104-2019-00016,20190121,,1,영업/정상,1,영업,,,,,02 8323693,345.85,156849.0,서울특별시 동작구 신대방동 395-65 파크스퀘어보라매현대APT ,서울특별시 동작구 보라매로5길 35 101102호 (신대방동 파크스퀘어보라매현대APT),7071.0,스타벅스 보라매공원R점,20220200000000.0,U,40:00.0,커피숍,193167.0499,443326.0604,커피숍,,,,,,,,,,,,,,N,345.85,,,
81321,3190000,3190000-104-2019-00133,20190822,,1,영업/정상,1,영업,,,,,,310.08,156819.0,서울특별시 동작구 사당동 252-15 국민은행남성지점 ,서울특별시 동작구 사당로 219 12층 (사당동),7004.0,스타벅스 남성역점,20220300000000.0,U,40:00.0,커피숍,197513.7186,442441.9497,커피숍,,,,,,,,,,,,,,Y,310.08,,,
81400,3190000,3190000-104-2019-00153,20191016,,1,영업/정상,1,영업,,,,,,275.9,156813.0,서울특별시 동작구 노량진동 333 고려교육타워-어바니엘한강 ,서울특별시 동작구 노량진로 190 1층 101102103104105호 (노량진동 고려교육타워-어바니엘한강),6913.0,스타벅스 노량진동점,20220300000000.0,U,40:00.0,커피숍,195240.6265,445648.0721,커피숍,,,,,,,,,,,,,,N,275.9,,,
81487,3190000,3190000-104-2018-00040,20180406,,1,영업/정상,1,영업,,,,,02  816 3581,279.5,156800.0,서울특별시 동작구 노량진동 62-8 이도타워 ,서울특별시 동작구 노량진로 134 이도타워 지하1지하2층 (노량진동),6922.0,스타벅스노량진역점,20220300000000.0,U,40:00.0,커피숍,194703.2815,445682.7783,커피숍,,,,,,,,,,,,,,Y,279.5,,,
81608,3190000,3190000-104-2015-00136,20151214,,1,영업/정상,1,영업,,,,,,361.9,156030.0,서울특별시 동작구 상도동 475-5 ,서울특별시 동작구 상도로 354 지상1~3층 (상도동 외 1필지),7040.0,스타벅스커피숭실대입구역점,20220300000000.0,U,40:00.0,커피숍,195749.7708,443853.802,커피숍,0.0,0.0,,,상수도전용,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,Y,361.9,,,
81763,3190000,3190000-104-2017-00125,20170925,,1,영업/정상,1,영업,,,,,02 8133501,240.36,156839.0,서울특별시 동작구 상도동 324-1 ,서울특별시 동작구 상도로 102 12층 (상도동),7041.0,스타벅스 신대방삼거리역점,20220200000000.0,U,40:00.0,커피숍,193896.3848,444196.4848,커피숍,,,,,,,,,,,,,,Y,240.36,,,
81774,3190000,3190000-104-2016-00191,20161027,,1,영업/정상,1,영업,,,,,02  812 3250,222.47,156861.0,서울특별시 동작구 흑석동 205-5 ,서울특별시 동작구 흑석로 75-1 지상1234층 (흑석동),6911.0,스타벅스중앙대점,20220300000000.0,U,40:00.0,커피숍,196227.8362,444972.8995,커피숍,,,,,상수도전용,,,,,,,,,Y,222.47,,,
81778,3190000,3190000-104-2009-00092,20091223,,1,영업/정상,1,영업,,,,,230151178,356.4,156826.0,서울특별시 동작구 사당동 1031-27 ,서울특별시 동작구 동작대로 21 (사당동 양지빌딩 123층일부),7015.0,스타벅스 사당역점,20220300000000.0,U,40:00.0,커피숍,198280.6647,441811.9827,커피숍,,,,,상수도전용,,,,,,,,,Y,356.4,,,
81840,3190000,3190000-104-2006-00012,20060222,,1,영업/정상,1,영업,,,,,02  30151100,349.86,156030.0,서울특별시 동작구 상도동 501-9 ,서울특별시 동작구 사당로 4 지상12층 (상도동),7027.0,스타벅스숭실대점,20220300000000.0,U,40:00.0,커피숍,195941.164,443689.6259,커피숍,0.0,0.0,,,상수도전용,,,,,,,,,Y,349.86,,,
82029,3190000,3190000-104-2020-00068,20200605,,1,영업/정상,1,영업,,,,,02  30151173,316.96,156830.0,서울특별시 동작구 상도1동 666-5 ,서울특별시 동작구 상도로37길 1 1234층 (상도1동),6968.0,스타벅스 상도역점,20220300000000.0,U,40:00.0,커피숍,195371.7806,444561.3864,커피숍,,,,,,,,,,,,,,Y,316.96,,,
82171,3190000,3190000-104-2018-00139,20181123,,1,영업/정상,1,영업,,,,,02  588 3657,190.65,156816.0,서울특별시 동작구 사당동 147-29 이수자이 ,서울특별시 동작구 사당로 300 101102103호 (사당동 이수자이),7013.0,스타벅스 이수자이점,20220300000000.0,U,40:00.0,커피숍,198202.4725,442471.241,커피숍,,,,,,,,,,,,,,N,190.65,,,
83042,3190000,3190000-104-2010-00014,20100126,,3,폐업,2,폐업,20190201.0,,,,230151178,159.73,156728.0,서울특별시 동작구 신대방동 395-66번지 보라매삼성쉐르빌 상가 1층 121호 ,서울특별시 동작구 보라매로5길 43 (신대방동보라매삼성쉐르빌 상가 1층 121호),,스타벅스 보라매타운점,20190200000000.0,U,40:00.0,커피숍,193153.177,443251.1214,커피숍,,,,,상수도전용,,,,,,,,,N,159.73,,,
84462,3200000,3200000-104-2019-00101,20190516,,1,영업/정상,1,영업,,,,,,255.0,151848.0,서울특별시 관악구 봉천동 856-6 BS타워 ,서울특별시 관악구 관악로 158 BS타워 1층 (봉천동),8788.0,스타벅스 관악서울대입구R점,20220200000000.0,U,40:00.0,커피숍,195749.8078,441904.518,커피숍,,,,,,,,,,,,,,N,255.0,,,
84485,3200000,3200000-104-2019-00186,20190924,,1,영업/정상,1,영업,,,,,,264.46,151818.0,서울특별시 관악구 봉천동 1660-1 ,서울특별시 관악구 남부순환로 1908 12층 (봉천동),8792.0,스타벅스 낙성대역점,20220200000000.0,U,40:00.0,커피숍,196499.3118,441722.928,커피숍,,,,,,,,,,,,,,Y,264.46,,,
84660,3200000,3200000-104-2016-00212,20161207,,1,영업/정상,1,영업,,,,,02 8833725,424.29,151811.0,서울특별시 관악구 봉천동 861-6 ,서울특별시 관악구 남부순환로 1817 1~2층 (봉천동),8758.0,스타벅스 서울대역점,20220200000000.0,U,40:00.0,커피숍,195699.0482,442163.0961,커피숍,,,,,상수도전용,,,,,,,,,Y,424.29,,,
84706,3200000,3200000-104-2016-00139,20160727,,1,영업/정상,1,영업,,,,,,257.65,151832.0,서울특별시 관악구 봉천동 1657-3 ,서울특별시 관악구 남부순환로 1948 1~2층 (봉천동),8793.0,스타벅스 낙성대DT점,20220200000000.0,U,40:00.0,커피숍,196846.6127,441555.9467,커피숍,0.0,0.0,,,상수도전용,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,Y,257.65,,,
84791,3200000,3200000-104-2014-00011,20140210,,1,영업/정상,1,영업,,,,,02  30151180,279.9,151800.0,서울특별시 관악구 남현동 1060-10 ,서울특별시 관악구 남부순환로 2082-25 12층 (남현동),8806.0,스타벅스커피사당점,20220200000000.0,U,40:00.0,커피숍,198248.9424,441541.5998,커피숍,,,,,,,,,,,,,,Y,279.9,,,
84800,3200000,3200000-104-2018-00002,20180103,,1,영업/정상,1,영업,,,,,,392.76,151877.0,서울특별시 관악구 신림동 564-12 ,서울특별시 관악구 남부순환로 1419 1 2층 (신림동),8766.0,스타벅스 신림DT점,20220200000000.0,U,40:00.0,커피숍,191828.7797,442094.3295,커피숍,,,,,,,,,,,,,,Y,392.76,,,
84921,3200000,3200000-104-2013-00088,20130812,,1,영업/정상,1,영업,,,,,02 7588645,328.0,151890.0,서울특별시 관악구 신림동 1422-35 ,서울특별시 관악구 남부순환로 1619 1~2층 (신림동),8754.0,스타벅스커피 신림사거리점,20220200000000.0,U,40:00.0,커피숍,193781.8082,442506.7153,커피숍,,,,,,,,,,,,,,Y,328.0,,,
85083,3200000,3200000-104-2012-00001,20120104,,1,영업/정상,1,영업,,,,,02  30151186,550.84,151836.0,서울특별시 관악구 봉천동 869-1 지상1~3층 ,서울특별시 관악구 남부순환로 1812 지상1~3층 (봉천동),8787.0,스타벅스커피 서울대입구역점,20220200000000.0,U,40:00.0,커피숍,195625.0759,442105.4431,커피숍,,,,,,,,,,,,,,Y,550.84,,,
85164,3200000,3200000-104-2013-00078,20130702,,1,영업/정상,1,영업,,,,,02  758 8629,259.71,151830.0,서울특별시 관악구 봉천동 729-21 ,서울특별시 관악구 보라매로3길 23 지상1층 (봉천동 대교눈높이보라매센터),8708.0,스타벅스커피 보라매대교점,20220200000000.0,U,40:00.0,커피숍,193350.027,443216.7506,커피숍,,,,,상수도전용,,,,,,,,,N,259.71,,,
85211,3200000,3200000-104-2009-00018,20090220,,1,영업/정상,1,영업,,,,,230151178,133.59,151930.0,서울특별시 관악구 신림동 1641-2 ,서울특별시 관악구 신림로 330 1층 (신림동),8777.0,스타벅스 신림타임스트림점,20220200000000.0,U,40:00.0,커피숍,193754.4274,442407.2012,커피숍,,,,,,,,,,,,,,N,133.59,,,
85262,3200000,3200000-104-2009-00029,20090313,,1,영업/정상,1,영업,,,,,230151178,257.0,151892.0,서울특별시 관악구 신림동 1432-71 ,서울특별시 관악구 신림로 355-1 1~3층 (신림동),8760.0,스타벅스 신림점,20220200000000.0,U,40:00.0,커피숍,193665.7688,442658.667,커피숍,,,,,,,,,,,,,,Y,257.0,,,
89610,3210000,3210000-104-2010-00236,20101105,,3,폐업,2,폐업,20101220.0,,,,02  34791668,31.3,137713.0,서울특별시 서초구 반포동 19-3번지 신세계백화점 강남점 지하1층 ,,,스타벅스 신세계강남 지하1층점,20101100000000.0,I,59:59.0,커피숍,200250.4478,444683.2205,커피숍,,,,,,,,,,,,,,N,31.3,,,
89744,3210000,3210000-104-2009-00277,20091208,,3,폐업,2,폐업,20211214.0,,,,02  758 8313,154.8,137927.0,서울특별시 서초구 서초동 1451-95 1층 ,서울특별시 서초구 남부순환로323길 1 1층 (서초동),6719.0,스타벅스 예술의전당점,20211200000000.0,U,40:00.0,커피숍,201124.6753,442107.3256,커피숍,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,N,154.8,,,
89813,3210000,3210000-104-2003-00170,20031124,,3,폐업,2,폐업,20081217.0,,,,230151880,89.43,137857.0,서울특별시 서초구 서초동 1319-13번지 서초현대타워아파트 105호 ,,,스타벅스강남대로점,20080100000000.0,I,59:59.0,커피숍,202389.26,443804.065,커피숍,0.0,0.0,,,상수도전용,,,,,,,,,N,89.43,,,
89824,3210000,3210000-104-2008-00011,20080118,,3,폐업,2,폐업,20140708.0,,,,02  30151179,219.76,137895.0,서울특별시 서초구 양재동 274-2번지 (12층) ,서울특별시 서초구 마방로10길 26 (양재동(12층)),6776.0,스타벅스 삼호물산점,20090600000000.0,I,59:59.0,커피숍,203818.8404,441561.3646,커피숍,,,,,상수도전용,,,,,,,,,N,219.76,,,
90038,3210000,3210000-104-2010-00265,20101214,,3,폐업,2,폐업,20180731.0,,,,02  30151172,134.63,137828.0,서울특별시 서초구 방배동 755-14번지 리첸시아방배 110 111 114호 ,서울특별시 서초구 방배중앙로 204 (방배동리첸시아방배 110 111 114호),6552.0,스타벅스 방배카페입구,20180800000000.0,I,59:59.0,커피숍,198666.4584,443897.1505,커피숍,,,,,,,,,,,,,,N,134.63,,,
90241,3210000,3210000-104-2009-00145,20090714,,3,폐업,2,폐업,20170323.0,,,,02  30151186,89.11,137713.0,서울특별시 서초구 반포동 19-3번지 7층 신세계백화점 ,서울특별시 서초구 신반포로 176 7층 (반포동 신세계백화점),6546.0,스타벅스커피 신세계강남 7F,20160200000000.0,I,59:59.0,커피숍,200250.4478,444683.2205,커피숍,,,,,,,,,,,,,,N,89.11,,,
90246,3210000,3210000-104-2009-00068,20090416,,3,폐업,2,폐업,20140530.0,,,,02  30151178,363.0,137810.0,서울특별시 서초구 반포동 736-6번지 (2층) ,서울특별시 서초구 강남대로 507 (반포동(2층)),6536.0,스타벅스 강남대로 반포점,20090400000000.0,I,59:59.0,커피숍,201905.6684,444987.3247,커피숍,,,,,,,,,,,,,,N,363.0,,,
91002,3210000,3210000-104-2008-00086,20080627,,3,폐업,2,폐업,20150630.0,,,,,162.4,137830.0,서울특별시 서초구 방배동 797-24번지 (2층) ,서울특별시 서초구 동광로 101 (방배동(2층)),6584.0,스타벅스 서래마을성당점,20080600000000.0,I,59:59.0,커피숍,199362.1675,443521.3782,커피숍,,,,,,,,,,,,,,N,162.4,,,
